web-scraper-order,web-scraper-start-url,listing_link,listing_link-href,name,num_of_views,num_of_watchers,num_of_msgs,price,about_listing,brand,model,categories,year_of_make,made_in
1606582848-94,https://reverb.com/shop/randys-gear-locker-4?page=10,Fender Player Series Telecaster Left Handed in 3-Tone Sunburst w/FREE ShippingFree Shipping$649.99Mint,https://reverb.com/item/34120322-fender-player-series-telecaster-left-handed-in-3-tone-sunburst-w-free-shipping,Fender Player Series Telecaster Left Handed in 3-Tone Sunburst w/FREE Shipping,539,13,,$649.99,"Please message with any questions
The guitar shown is the exact one for sale
This guitar is not used, brand new condition. Listed as ""mint"" to indicate that this is an open box model, displayed on the sales floor. Comes with full manufacture warranty.

The guitar ships FREE
Tech SpecsBody Type: Solidbody




Body Shape: Telecaster



Left-/Right-handed: Left-handed



Number of Strings: 6



Body Material: Alder



Body Finish: Gloss Polyester



Color: 3-tone Sunburst



Neck Material: Maple



Neck Shape: Modern C



Radius: 9.5""



Fingerboard Material: Maple



Fingerboard Inlay: Dots



Number of Frets: 22, Medium Jumbo



Scale Length: 25.5""



Nut Width: 1.650""



Nut Material: Synthetic Bone



Bridge/Tailpiece: 6-saddle String-thru-body with Bent Steel Saddles



Tuners: Fender Standard Cast/Sealed



Neck Pickup: Player Series Alnico V Tele Single-coil



Bridge Pickup: Player Series Alnico V Tele Single-coil



Controls: 1 x master volume, 1 x master tone, 3-way blade pickup switch



Strings: Fender NPS, .009-.042



Weight: 7lbs 14oz



Serial: MX18094093







read more…",Fender,Player Telecaster Left-Handed with Maple Fretboard,Left-Handed,,
1606583246-173,https://reverb.com/shop/randys-gear-locker-4?page=6,Paul Reed Smith SE Starla Stoptail in Antique White w/FREE shippingFree Shipping$649Mint,https://reverb.com/item/35219095-paul-reed-smith-se-starla-stoptail-in-antique-white-w-free-shipping,Paul Reed Smith SE Starla Stoptail in Antique White w/FREE shipping,46,2,,$649,"Please see photos and message or call us with any pricing questions
or for a detailed ""on hand"" description.
C&M Music Center
4543 Johnston St.
Lafayette, LA 70503
*FREE SHIPPING - USA ONLY*
You are looking at serial #C04174
Weight: 7lbs 5oz
--TECH SPECS--
Body Type: Solidbody
Body Shape: SE Starla
Left-/Right-handed: Right-handed
Number of Strings: 6
Body Material: Mahogany
Body Finish: Gloss
Color: Antique White
Neck Material: Mahogany
Neck Shape: Wide Fat
Radius: 10""
Fingerboard Material: Rosewood
Fingerboard Inlay: PRS Birds
Number of Frets: 22
Scale Length: 25""
Nut Width: 1.6875""
Nut Material: Graphite Composite
Bridge/Tailpiece: Grover 2-piece Stoptail
Tuners: PRS Designed
Neck Pickup: PRS DS-02 Bass Humbucker
Bridge Pickup: PRS DS-02 Treble Humbucker
Controls: 1 x master volume, 1 x tone (push/pull coil-split)
Strings: PRS, .009-.042
Case Included: Gig Bag

read more…",Paul Reed Smith,SE Starla Stoptail,Solid Body,,
1606582973-119,https://reverb.com/shop/randys-gear-locker-4?page=9,Fender Player Telecaster in Black w/ Maple Fingerboard w/FREE ShippingIn 1 Other CartFree Shipping$649.99Mint,https://reverb.com/item/34542097-fender-player-telecaster-in-black-w-maple-fingerboard-w-free-shipping,Fender Player Telecaster in Black w/ Maple Fingerboard w/FREE Shipping,"1,376",49,3.0,$649.99,"Please see photos and message or call us with and pricing questions
or for a detailed ""on hand"" description.
C&M Music Center
4543 Johnston St.
Lafayette, LA 70503
*FREE SHIPPING - USA ONLY*Brand new condition, taken out of the box for pictures.

This guitar is serial number MX20039266. This guitar weighs 8lbs 6oz.

The guitar shown is the exact one for sale.
Tech Specs
Body Type:Solidbody 



Body Shape:Telecaster 



Left-/Right-handed:Right-handed 



Number of Strings:6 



Body Material:Alder 



Body Finish:Gloss Polyester 



Color:Black 



Neck Material:Maple 



Neck Shape:Modern C 



Radius:9.5"" 



Fingerboard Material:Maple 



Fingerboard Inlay:Dots 



Number of Frets:22, Medium Jumbo 



Scale Length:25.5"" 



Nut Width:1.650"" 



Nut Material:Synthetic Bone 



Bridge/Tailpiece:6-saddle String-thru-body with Bent Steel Saddles 



Tuners:Fender Standard Cast/Sealed 



Neck Pickup:Player Series Alnico V Tele Single-coil 



Bridge Pickup:Player Series Alnico V Tele Single-coil 



Controls:1 x master volume, 1 x master tone, 3-way blade pickup switch 



Strings:Fender NPS, .009-.042

read more…",Fender,Player Telecaster with Maple Fretboard,Solid Body,,
1606583444-212,https://reverb.com/shop/randys-gear-locker-4?page=5,Paul Reed Smith SE Tonare PE20PSACH Acoustic/Electric Parlor in Charcoal w/Gig Bag +FREE ShippingFree Shipping$579.99Brand New,https://reverb.com/item/35699911-paul-reed-smith-se-tonare-pe20psach-acoustic-electric-parlor-in-charcoal-w-gig-bag-free-shipping,Paul Reed Smith SE Tonare PE20PSACH Acoustic/Electric Parlor in Charcoal w/Gig Bag +FREE Shipping,63,1,2.0,$579.99,"Please see photos and message or call us with any pricing questions
or for a detailed ""on hand"" description.
C&M Music Center
4543 Johnston St.
Lafayette, LA 70503
*FREE SHIPPING - USA ONLY*
The guitar shown is the exact one for sale, you are looking at serial #D03411
This guitar ships FREE with its included Gig Bag!

These guitars were going to be showcased during the PRS Experience Event, but that was cancelled this year. We have a few available in each color, with and without pickups.
Features include an ebony fretboard and bridge, bone nut and saddle, plus an included gigbag. 

Brand new condition, this guitar comes with its full manufacture warranty.
read more…",Paul Reed Smith,SE Parlor P20E,Built-in Electronics,,
1606583807-286,https://reverb.com/shop/randys-gear-locker-4?page=2,Fender Player Series Telecaster w/Maple Neck in Polar White + FREE ShippingFree Shipping$649.99Mint,https://reverb.com/item/36496377-fender-player-series-telecaster-w-maple-neck-in-polar-white-free-shipping,Fender Player Series Telecaster w/Maple Neck in Polar White + FREE Shipping,41,0,,$649.99,"Please see photos and message or call us with any questions
or for a detailed ""on hand"" description.
C&M Music Center
4543 Johnston St.
Lafayette, LA 70503
*FREE SHIPPING - USA ONLY*
Serial #MX20020275
Weight: 8lbs 3oz 
Tech Specs Body Type:Solidbody




Body Shape:Telecaster



Left-/Right-handed:Right-handed



Number of Strings:6



Body Material:Alder



Body Finish:Gloss Polyester



Color:Polar White



Neck Material:Maple



Neck Shape:Modern C



Radius:9.5""



Fingerboard Material:Maple



Fingerboard Inlay:Dots



Number of Frets:22, Medium Jumbo



Scale Length:25.5""



Nut Width:1.650""



Nut Material:Synthetic Bone



Bridge/Tailpiece:6-saddle String-thru with bent steel saddles



Tuners:Fender Standard Cast/Sealed



Neck Pickup:Player Series Alnico V Tele Single-coil



Bridge Pickup:Player Series Alnico V Tele Single-coil



Controls:1 x volume, 1 x tone, 3-way blade pickup switch



Strings:Fender NPS, .009-.042




read more…",Fender,Player Series Telecaster,Solid Body,,
1606582819-88,https://reverb.com/shop/randys-gear-locker-4?page=10,"Martin Road Series 000-12E Koa Acoustic/Electric Guitar w/Gig BagFree Shipping$1,124.99Mint",https://reverb.com/item/34096627-martin-road-series-000-12e-koa-acoustic-electric-guitar-w-gig-bag,Martin Road Series 000-12E Koa Acoustic/Electric Guitar w/Gig Bag,400,12,,"$1,124.99","Please message us with any questions
This guitar ships FREE with an included gig bag

You are looking at Serial #2348857Taken out of the box for pictures. In brand new condition! Comes with full manufacture warranty!Now 10% OFF!

With the 000-12E Koa in Martin’s lineup, now more players can turn their dreams of owning a koa guitar into reality. The back and side of this gorgeous model are constructed with koa fine veneer, which is an environmentally conscious, alternative-wood option, made by bonding koa hardwood to an African mahogany core. The result is the show-stopping look of a koa guitar at a great price. But there is so much more to this guitar. Aside from the balance and comfort of the 000, you will get mother-of-pearl-patterned rosette and fingerboard inlay, a full-gloss body, a soft-shell gig bag, Fishman® MX-T electronics, and Martin’s Authentic Acoustic Lifespan® 2.0 strings. With all that, the 000-12E Koa is worthy of any stage.

read more…",Martin,Road Series 000-12E Koa,Built-in Electronics,,
1606583675-259,https://reverb.com/shop/randys-gear-locker-4?page=3,"11% price dropFender American Professional II Precision Bass in Mystic Surf Green w/Rosewood Neck + FREE ShippingFree Shipping$1,549.99$1,394.99Mint",https://reverb.com/item/36247018-fender-american-professional-ii-precision-bass-in-mystic-surf-green-w-rosewood-neck-free-shipping,Fender American Professional II Precision Bass in Mystic Surf Green w/Rosewood Neck + FREE Shipping,367,8,,"$1,394.99","Please see photos and message or call us with any pricing questions
or for a detailed ""on hand"" description.
C&M Music Center
4543 Johnston St.
Lafayette, LA 70503
*FREE SHIPPING - USA ONLY*NOW 10% OFF!

Serial #US20072101
Weight: 8lbs 11oz 
Tech Specs 
Body Shape:American Professional II Precision



Left-/Right-handed:Right-handed



Number of Strings:4



Color:Mystic Surf Green



Body Finish:Gloss Polyurethane



Body Material:Alder



Neck Material:Maple



Neck Shape:1963 C



Radius:9.5""



Fingerboard Material:Rosewood



Fingerboard Inlay:White Dots



Number of Frets:20, Narrow Tall



Scale Length:34""



Nut Width:1.625""



Nut Material:Bone



Bridge/Tailpiece:4-Saddle HiMass Vintage



Tuners:Fender Vintage-style



Middle Pickup:Fender V-Mod II Precision Split Single-coil



Controls:1 x master volume, 1 x master tone



Strings:Fender USA 7250M, .045-.105



Case Included:Hardshell Case





read more…",Fender,American Professional II Precision Bass,4-String,,
1606582786-81,https://reverb.com/shop/randys-gear-locker-4?page=10,"Ludwig 4 piece Classic Maple Fab Kit w/Custom Configuration +FREE SHIP!Free Shipping$2,799.99Brand New",https://reverb.com/item/34011066-ludwig-4-piece-classic-maple-fab-kit-w-custom-configuration-free-ship,Ludwig 4 piece Classic Maple Fab Kit w/Custom Configuration +FREE SHIP!,621,10,4.0,"$2,799.99","Please message or call us with any questions.
BRAND NEW! Authorized Dealer!Classic Maple Fab kit with Modified Configuration.We did a 12"" tom instead of a 13"" which the Fab Kits usually come with. Added an Atlas Arch Rail Mount for the rack tom and kick drum. Comes with original kick drum lugs as well as the Atlas lugs which are already installed.

8x12 Tom, 16x16 Floor Tom, 5x14 Snare, 14x22 Kick, comes with Atlas mount for rack tom. 
Taken out of the box for pictures, re-boxed after.
SHIPS FREE!
SPECS Below:
8x12 Classic Maple Tom
ML Mini Classic Lugs
Clear Emperor Batter
Clear Ambassador Reso
Brass Cast Badge
16x16 Classic Maple Floor Tom
ML Mini Classic Lugs
PLH1152 Triad Brkts/Legs
Clear Emperor Batter
Clear Ambassador Reso
Brass Cast Badge
5x14 Classic Maple Snare
Small Twin Lugs
P88 Throwoff
P35 Atlas Butt
43 Heavy coated batter
Brass Cast Badge
14x22 Classic Maple Bass Drum
Satin Black Hoop with Yellow Glitter Inlay
Mini Classic Lugs
LAC2983MT Atlas Arch
LR2974 Elite Spurs
P2308 New Die Cast Claw
PS3 Clear Batter
PS3 Slim white w/Logo Reso
Brass Cast Badgeread more…",,Classic Maple Custom,Full Acoustic Kits,,
1606583364-195,https://reverb.com/shop/randys-gear-locker-4?page=5,Fender Player Stratocaster LH w/Maple Neck in Polar WhiteIn 1 Other CartFree Shipping$649.99Mint,https://reverb.com/item/35575829-fender-player-stratocaster-lh-w-maple-neck-in-polar-white,Fender Player Stratocaster LH w/Maple Neck in Polar White,239,7,2.0,$649.99,"Please see photos and message or call us with any pricing questions 
or for a detailed ""on hand"" description.
C&M Music Center
4543 Johnston St.
Lafayette, LA 70503
*FREE SHIPPING - USA ONLY*
NOW 10% OFF!!
Serial #: MX20068235
Weight : 7lbs 7oz
Tech Specs
Body Type: Solidbody
Body Shape: Stratocaster
Left-/Right-handed: Left-handed
Number of Strings: 6
Body Material: Alder
Body Finish: Gloss Polyester
Color: Polar White
Neck Material: Maple
Neck Shape: Modern C
Radius: 9.5""
Fingerboard Material: Maple
Fingerboard Inlay: Dots
Number of Frets: 22, Medium Jumbo
Scale Length: 25.5""
Nut Width: 1.650""
Nut Material: Synthetic Bone
Bridge/Tailpiece: 2-point Synchronized Tremolo with bent steel saddles
Tuners: Fender Standard Cast/Sealed
Neck Pickup: Player Series Alnico V Strat Single-coil
Middle Pickup: Player Series Alnico V Strat Single-coil
Bridge Pickup: Player Series Alnico V Strat Single-coil
Controls: 1 x volume, 2 x tone, 5-way blade pickup switch
Strings: Fender NPS, .009-.042
read more…",Fender,Player Stratocaster LH,Left-Handed,,
1606582651-66,https://reverb.com/shop/randys-gear-locker-4?page=11,Fender Player Series Precision Bass w/ Pau Ferro	Fretboard in Black w/FREE ShippingFree Shipping$649.99Mint,https://reverb.com/item/33640964-fender-player-series-precision-bass-w-pau-ferro-fretboard-in-black-w-free-shipping,Fender Player Series Precision Bass w/ Pau Ferro	Fretboard in Black w/FREE Shipping,785,21,,$649.99,"Please message us with any questions

The bass shown is the exact one for sale.

Serial# MX19197868

This guitar is in brand new condition. Comes with full manufacturer warranty!

This guitar ships FREE
Tech Specs

Body Shape: Precision

Left-/Right-handed: Right-handed

Number of Strings: 4

Color: Black

Body Finish: Gloss Polyester

Body Material: Alder

Neck Material: Maple

Neck Shape: Modern C

Radius: 9.5""

Fingerboard Material: Pau Ferro

Fingerboard Inlay: Dots

Number of Frets: 20, Medium Jumbo

Scale Length: 34""

Nut Width: 1.625""

Nut Material: Synthetic Bone

Bridge/Tailpiece: 4-saddle Standard

Tuners: Fender Standard Open Gear

Middle Pickup: Players Series Alnico V Precision Split Single-coil

Controls: 1 x master volume, 1 x master tone

Strings: Fender NPS, .045-.105

read more…",Fender,Player Precision Bass with Pau Ferro Fretboard,4-String,,
1606583199-164,https://reverb.com/shop/randys-gear-locker-4?page=7,Fender Player Series Jazzmaster w/Pau Ferro in ButtercreamFree Shipping$656.99Mint,https://reverb.com/item/34995923-fender-player-series-jazzmaster-w-pau-ferro-in-buttercream,Fender Player Series Jazzmaster w/Pau Ferro in Buttercream,52,1,,$656.99,"Please see photos and message or call us with any pricing questionsor for a detailed ""on hand"" description.C&M Music Center4543 Johnston StLafayette, LA 70503*FREE SHIPPING - USA ONLY*Includes Free Shipping!You are looking at serial #MX19111047
Weight: 8lbs 11oz
With a fat, thick sound all its own and sleek, elegant style, the Player Jazzmaster stands out under the spotlight. It’s an inspiring instrument with a flexible, authentic Fender tone—a voice that works with any kind of music. The Jazzmaster keeps turning up in the hands of musical visionaries and rebels; it’s the ideal foundation for your sound. Rugged, raw and powerful, this guitar is ready to throw down. --Tech Specs--Body Type: SolidbodyBody Shape: JazzmasterLeft-/Right-handed: Right-handedNumber of Strings: 6Body Material: AlderBody Finish: Gloss PolyesterColor: ButtercreamNeck Material: MapleNeck Shape: Modern CRadius: 9.5""Fingerboard Material: Pau FerroFingerboard Inlay: DotsNumber of Frets: 22, Medium JumboScale Length: 25.5""Nut Width: 1.650""Nut Material: Synthetic BoneBridge/Tailpiece: 6-saddle vintage-style adjustable bridge, floating tremolo tailpieceTuners: Fender Standard Cast/SealedNeck Pickup: Player Series Alnico II HumbuckerBridge Pickup: Player Series Alnico II HumbuckerControls: 1 x master volume, 1 x master tone (push/pull coil-split), 3-way toggle pickup switchStrings: Fender NPS, .009-.042


read more…",Fender,Player Series Jazzmaster,Solid Body,,
1606583203-165,https://reverb.com/shop/randys-gear-locker-4?page=7,Fender Player Series Stratocaster HSS w/Pau Ferro in BlackFree Shipping$656.99Mint,https://reverb.com/item/34996455-fender-player-series-stratocaster-hss-w-pau-ferro-in-black,Fender Player Series Stratocaster HSS w/Pau Ferro in Black,34,3,,$656.99,"Please see photos and message or call us with any pricing questions
or for a detailed ""on hand"" description.
C&M Music Center
4543 Johnston St.
Lafayette, LA 70503
*FREE SHIPPING - USA ONLY*
You are looking at serial #MX20063019. 
The guitar in the pictures is the actual guitar.
Weight: 8lbs 1oz
BRAND new condition, taken out of box for pictures ONLY!
--TECH SPECS--
Body Type: Solidbody
Body Shape: Stratocaster
Left-/Right-handed: Right-handed
Number of Strings: 6
Body Material: Alder
Body Finish: Gloss Polyester
Color: Black
Neck Material: Maple
Neck Shape: Modern C
Radius: 9.5""
Fingerboard Material: Pau Ferro
Fingerboard Inlay: Dots
Number of Frets: 22, Medium Jumbo
Scale Length: 25.5""
Nut Width: 1.650""
Nut Material: Synthetic Bone
Bridge/Tailpiece: 2-piece Synchronized Tremolo with Bent Steel Saddles
Tuners: Fender Standard Cast/Sealed
Neck Pickup: Player Series Alnico V Strat Single-coil
Middle Pickup: Player Series Alnico V Strat Single-coil
Bridge Pickup: Player Series Alnico 2 Humbucking
Controls: 1 x master volume, 2 x tone (neck/middle, bridge), 5-way blade pickup switch
Strings: Fender NPS, .009-.042

read more…",Fender,Player Series Stratocaster HSS,Solid Body,,
1606583175-159,https://reverb.com/shop/randys-gear-locker-4?page=7,"Fender Acoustasonic Stratocaster in NaturalFree Shipping$1,999Brand New",https://reverb.com/item/34892435-fender-acoustasonic-stratocaster-in-natural,Fender Acoustasonic Stratocaster in Natural,81,0,,"$1,999","Please see photos and message or call us with any pricing questions
or for a detailed ""on hand"" description.
C&M Music Center
4543 Johnston St.
Lafayette, LA 70503
*FREE SHIPPING - USA ONLY*
The guitar here in photographs is the *actual* guitar, and has been removed from packaging for inspection and to confirm proper Fender specs. Full manufacture warranty included.
C&M Music Center is a proud Authorized Fender Dealer.
This guitar ships free to USA, with all original materials and packaging.
You are looking at serial#US203168A
Weight: 5lbs 4oz


 Tech Specs Body Type:Semi-hollowbody Acoustic-electricBody Shape:Acoustasonic StratocasterLeft-/Right-handed:Right-handedNumber of Strings:6Body Material:MahoganyTop Material:Solid Sitka SpruceBody Finish:Satin PolyesterColor:NaturalNeck Material:MahoganyNeck Shape:Modern Deep CRadius:12""Fingerboard Material:EbonyFingerboard Inlay:White DotsNumber of Frets:22, Narrow TallScale Length:25.5""Nut Width:1.6875""Nut Material:GraphTech TUSQBridge/Tailpiece:Modern AsymmetricalTuners:Fender Standard Die-cast Sealed StaggeredMiddle Pickup:Fishman Acoustasonic EnhancerBridge Pickup:Fender N4 Noiseless Single-coil, Fishman Undersaddle PiezoControls:1 x master volume, 1 x mod control (A/B voices), 5-way blade pickup switch, USB rechargeable batteryStrings:Fender Dura-tone Phosphor Bronze, .011-.052Case Included:Gig Bag


read more…",Fender,American Acoustasonic Telecaster,Built-in Electronics,,
